SHA-256(Certificate)	CA Name
668C83947DA63B724BECE1743C31A0E6AED0DB8EC5B31BE377BB784F91B6716F	C=NL, O=Staat der Nederlanden, CN=Staat der Nederlanden Root CA - G2
687FA451382278FFF0C8B11F8D43D576671C6EB2BCEAB413FB83D965D06D2FF2	C=SE, O=AddTrust AB, OU=AddTrust External TTP Network, CN=AddTrust External CA Root
68AD50909B04363C605EF13581A939FF2C96372E3F12325B0A6861E1D59F6603	C=US, O=Verizon Business, OU=OmniRoot, CN=Verizon Global Root CA
69DDD7EA90BB57C93E135DC85EA6FCD5480B603239BDC454FC758B2A26CF7F79	C=US, O=VeriSign, Inc., OU=VeriSign Trust Network, OU=(c) 2007 VeriSign, Inc. - For authorized use only, CN=VeriSign Class 3 Public Primary Certification Authority - G4
69FAC9BD55FB0AC78D53BBEE5CF1D597989FD0AAAB20A25151BDF1733EE7D122	C=US, O=VISA, OU=Visa International Service Association, CN=Visa eCommerce Root
6B6C1E01F590F5AFC5FCF85CD0B9396884048659FC2C6D1170D68B045216C3FD	C=ZA, ST=Western Cape, L=Durbanville, O=Thawte, OU=Thawte Certification, CN=Thawte Timestamping CA
6B9C08E86EB0F767CFAD65CD98B62149E5494A67F5845E7BD1ED019F27B86BD6	C=CH, O=WISeKey, OU=OISTE Foundation Endorsed, CN=OISTE WISeKey Global Root GB CA
6BAF50AE3467EFF3C35FEFDC76A02A97FAB6267723EDA91E99F1B3DC2B28F82E	C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=A-Trust-Qual-03, CN=A-Trust-Qual-03
6C61DAC3A2DEF031506BE036D2A6FE401994FBD13DF9C8D466599274C446EC98	C=HU, L=Budapest, O=NetLock Kft., OU=Tanúsítványkiadók (Certification Services), CN=NetLock Arany (Class Gold) Főtanúsítvány
6CC05041E6445E74696C4CFBC9F80F543B7EABBB44B4CE6F787C6A9971C42F17	C=FR, O=Certplus, CN=Certplus Root CA G2
6CCFD302FC44BF4599329B9750878EA44E7E8566564BCBD586169762DD10C74E	C=AU, O=GOV, OU=DoD, OU=PKI, OU=CAs, CN=ADOCA02
6DC47172E01CBCB0BF62580D895FE2B8AC9AD4F873801E0C10B9C837D21EB177	O=Entrust.net, OU=www.entrust.net/CPS_2048 incorp. by ref. (limits liab.), OU=(c) 1999 Entrust.net Limited, CN=Entrust.net Certification Authority (2048)
6EA1DB6719D6041A06FC0898E5B3CF349A8FA8ECEE85EDB005965628F617F7C8	C=MO, O=Macao Post, CN=Macao Post eSignTrust Root Certification Authority (G02)
6EA54741D004667EED1B4816634AA3A79E6E4B96950F8279DAFC8D9BD8812137	C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN-USERFirst-Hardware
6EC6614E9A8EFD47D6318FFDFD0BF65B493A141F77C38D0B319BE1BBBC053DD2	C=CH, O=The Federal Authorities of the Swiss Confederation, OU=Services, OU=Certification Authorities, CN=Swiss Government Root CA I
6ED99F7D1B562E464A032C861DBB4137805377FA7F5683F0D4DA992B41306A6C	C=ZA, ST=Western Cape, L=Somerset West, O=South African Post Office Limited, OU=SAPO Trust Centre, CN=SAPO Class 4 Root CA, emailAddress=pkiadmin@trustcentre.co.za
6FDB3F76C8B801A75338D8A50A7C02879F6198B57E594D318D3832900FEDCD79	C=KR, O=KISA, OU=Korea Certification Authority Central, CN=KISA RootCA 1
6FFF78E400A70C11011CD85977C459FB5AF96A3DF0540820D0F4B8607875E58F	C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN-USERFirst-Object
70A73F7F376B60074248904534B11482D5BF0E698ECC498DF52577EBF2E93B9A	C=US, O=AffirmTrust, CN=AffirmTrust Premium
70B922BFDA0E3F4A342E4EE22D579AE598D071CC5EC9C30F123680340388AEA5	C=TW, O=Government Root Certification Authority
71A1A38FF485137002DD5CD780B3873DDE146723EE28080ECF3738C7C4FEB1AE	C=CN, O=Global Digital Cybersecurity Authority Co., Ltd., CN=数安时代 R5 根 CA
71CCA5391F9E794B04802530B363E121DA8A3043BB26662FEA4DCA7FC951A4BD	C=US, O=Google Trust Services LLC, CN=GTS Root R4
7286CE249FE9E32BD4752257C17CD8F6991A9C1E6F1A3CC73304ED023E6AE4EB	C=PL, O=Telekomunikacja Polska S.A., OU=Signet Certification Authority, CN=Signet Root CA
739710C5245E33EC8A243A1B20048FC9D5F4528599213845C164D004B8B667F9	C=ES, O=DIRECCION GENERAL DE LA POLICIA, OU=DNIE, CN=AC RAIZ DNIE
73C176434F1BC6D5ADF45B0E76E727287C8DE57616C1E6E6141A2B2CBC7D8E4C	C=US, O=Entrust, Inc., OU=www.entrust.net/CPS is incorporated by reference, OU=(c) 2006 Entrust, Inc., CN=Entrust Root Certification Authority
7431E5F4C3C1CE4690774F0B61E05440883BA9A01ED00BA6ABD7806ED3B118CF	C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert High Assurance EV Root CA
74CB3A4EA791AFB0A2D1A0B13301B3BEE0E50AD5C79A1A6F2C663E6F4EE7A484	C=si, O=state-institutions, OU=sigov-ca
7600295EEFE85B9E1FD624DB76062AAAAE59818A54D2774CD4C0B2C01131E1B3	C=TW, O=Government Root Certification Authority
767C955A76412C89AF688E90A1C70F556CFD6B6025DBEA10416D7EB6831F8C40	C=US, O=Digital Signature Trust, OU=DST ACES, CN=DST ACES CA X6
77407312C63A153D5BC00B4E51759CDFDAC237DC2A33B67946E98E9BFA680AE3	C=US, O=America Online Inc., CN=America Online Root Certification Authority 1
77A03F69E4F3955589ACACA06F6773A0D98D16DEA05C6D94EE3EF6FB2BEB7605	C=CZ, CN=I.CA - Standard root certificate, O=Prvni certifikacni autorita a.s.
77E04C9A751C73F23E2A1336112EC8D5153D382A152FED89D7532C3102771F3C	L=Alvaro Obregon, ST=Distrito Federal, C=MX, postalCode=01030, street=Insurgentes Sur 1940, CN=Autoridad Certificadora Raiz de la Secretaria de Economia, OU=Direccion General de Normatividad Mercantil, O=Secretaria de Economia, emailAddress=acrse@economia.gob.mx
781D64DFA77B00F2C006700B1FDA86BF68B865A603C7A656F92E90C042CA2873	C=SG, O=Netrust Certificate Authority 1, OU=Netrust CA1
7908B40314C138100B518D0735807FFBFCF8518A0095337105BA386B153DD927	C=FI, O=Sonera, CN=Sonera Class2 CA
7A77C6C61EEEB9AA65C4EA410D65D895B26A81123283009DB104B48DE80B2479	C=US, ST=MN, L=Minneapolis, O=Open Access Technology International Inc, CN=OATI WebCARES Root CA
7AF6EA9F753A1E709BD64D0BEB867C11E8C295A56E24A6E0471459DCCDAA1558	C=CH, O=SwissSign AG, CN=SwissSign Gold Root CA - G3
7AFC9D01A62F03A2DE9637936D4AFE68090D2DE18D03F29C88CFB0B1BA63587F	CN=Developer ID Certification Authority, OU=Apple Certification Authority, O=Apple Inc., C=US
7D05EBB682339F8C9451EE094EEBFEFA7953A114EDB2F44949452FAB7D2FC185	C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Assured ID Root G2
7D2BF3489EBC9AD3448B8B0827715A3CBFE3D523E3B56A9B5FC1D2A2DA2F20FE	C=ES, O=Colegio de Registradores de la Propiedad y Mercantiles de España, OU=Certificado Propio, CN=Registradores de España - CA Raíz
7D8CE822222B90C0B14342C7A8145D1F24351F4D1A1FE0EDFD312EE73FB00149	C=FR, O=Certplus, CN=Class 1 Primary CA
7E37CB8B4C47090CAB36551BA6F45DB840680FBA166A952DB100717F43053FC2	C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Assured ID Root G3
7F12CD5F7E5E290EC7D85179D5B72C20A5BE7508FFDB5BF81AB9684A7FC9F667	C=HU, ST=Hungary, L=Budapest, O=NetLock Halozatbiztonsagi Kft., OU=Tanusitvanykiadok, CN=NetLock Kozjegyzoi (Class A) Tanusitvanykiado
8095210805DB4BBC355E4428D8FD6EC2CDE3AB5FB97A9942988EB8F4DCD06016	C=SE, O=AddTrust AB, OU=AddTrust TTP Network, CN=AddTrust Qualified CA Root
8177D1A82BA501AFDD1E9483AD7DA912EE1E9FCB2A5A061FA3C479FA804CE6BA	C=ES, O=Agencia Notarial de Certificacion S.L. Unipersonal - CIF B83395988, CN=ANCERT Certificados CGN
81C2568503EB3BE5EEC366653960E6D1BE9448915E4605B793FBEB34CCB2470F	C=DE, O=DATEV eG, CN=CA DATEV BT 02
8327BC8C9D69947B3DE3C27511537267F59C21B9FA7B613FAFBCCD53B7024000	O=Cisco Systems, CN=Cisco Root CA 2048
83CE3C1229688A593D485F81973C0F9195431EDA37CC5E36430E79C7A888638B	C=US, O=VeriSign, Inc., OU=Class 3 Public Primary Certification Authority - G2, OU=(c) 1998 VeriSign, Inc. - For authorized use only, OU=VeriSign Trust Network
847DF6A78497943F27FC72EB93F9A637320A02B561D0A91B09E87A7807ED7C61	C=US, ST=Washington, L=Redmond, O=Microsoft Corporation, CN=Microsoft Root Certificate Authority 2011
85666A562EE0BE5CE925C1D8890A6F76A87EC16D4D7D5F29EA7419CF20123B69	C=US, ST=Texas, L=Houston, O=SSL Corporation, CN=SSL.com Root Certification Authority RSA
85A0DD7DD720ADB7FF05F83D542B209DC7FF4528F7D677B18389FEA5E5C49E86	C=BM, O=QuoVadis Limited, CN=QuoVadis Root CA 2
85FB2F91DD12275A0145B636534F84024AD68B69B8EE88684FF711375805B348	C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN - DATACorp SGC
8688E58F4C7A945FADCE7F62BFEF521B82DA7DC38BFDB0163478A5FE42E57870	C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=A-Trust-nQual-03, CN=A-Trust-nQual-03
86D8219C7E2B6009E37EB14356268489B81379E076E8F372E3DDE8C162A34134	C=GB, ST=London, O=Google UK Ltd., OU=Certificate Transparency, CN=Merge Delay Monitor Root
88497F01602F3154246AE28C4D5AEF10F1D87EBB76626F4AE0B7F95BA7968799	C=ES, O=Agencia Catalana de Certificacio (NIF Q-0801176-I), OU=Serveis Publics de Certificacio, OU=Vegeu https://www.catcert.net/verarrel (c)03, OU=Jerarquia Entitats de Certificacio Catalanes, CN=EC-ACC
885DE64C340E3EA70658F01E1145F957FCDA27AABEEA1AB9FAA9FDB0102D4077	DC=com, DC=microsoft, CN=Microsoft Root Certificate Authority
88EF81DE202EB018452E43F864725CEA5FBD1FC2D9D205730709C5D8B8690F46	C=BM, O=QuoVadis Limited, CN=QuoVadis Root CA 3 G3
894CE6DDB012CB3F736954668DE63F436080E95F17B7A81BD924EB21BEE9E440	C=SI, O=ACNLB
894EBC0B23DA2A50C0186B7F8F25EF1F6B2935AF32A94584EF80AAF877A3A06E	C=US, O=U.S. Government, OU=FPKI, CN=Federal Common Policy CA
8A5E4881D42F7475E8EC3726FCD5E51884AA04DAA9FA7ADAC8CD26452CF885D4	C=US, O=Symantec Corporation, CN=Symantec Enterprise Mobile Root for Microsoft
8A866FD1B276B57E578E921C65828A2BED58E9F2F288054134B7F1F4BFC9CC74	C=BM, O=QuoVadis Limited, CN=QuoVadis Root CA 1 G3
8B3FDB151AF759C566143E07C950EDE4F9E8C7CF808453D33BCB78E52A400AF9	C=SI, O=Halcom, CN=Halcom Root CA
8B45DA1C06F791EB0CABF26BE588F5FB23165C2E614BF885562D0DCE50B29B02	C=CN, O=WoSign CA Limited, CN=CA WoSign ECC Root
8BA1BD9C88EFB3947E60EBE21137F81DF7F09994CEF27F097055018B8194C634	C=DE, O=DATEV eG, CN=CA DATEV INT 03
8C4EDFD04348F322969E7E29A4CD4DCA004655061C16E1B076422EF342AD630E	C=ES, O=Generalitat Valenciana, OU=PKIGVA, CN=Root CA Generalitat Valenciana
8C7209279AC04E275E16D07FD3B775E80154B5968046E31F52DD25766324E9A7	C=SE, O=AddTrust AB, OU=AddTrust TTP Network, CN=AddTrust Class 1 CA Root
8D722F81A9C113C0791DF136A2966DB26C950A971DB46B4199F4EA54B78BFB9F	C=US, O=thawte, Inc., OU=Certification Services Division, OU=(c) 2006 thawte, Inc. - For authorized use only, CN=thawte Primary Root CA
8DA084FCF99CE07722F89B3205939806FA5CB811E1C813F6A108C7D336B3408E	C=DE, O=TC TrustCenter GmbH, OU=TC TrustCenter Class 3 CA, CN=TC TrustCenter Class 3 CA II
8DA75F1327217C88060FD2529EFF2816E50B0C74541EA4EA3DFCEE66A71EFE09	C=DE, O=D-Trust GmbH, CN=D-TRUST Root Class 2 CA 2007
8DE78655E1BE7F7847800B93F694D21D368CC06E033E7FAB04BB5EB99DA6B700	C=TR, L=Ankara, O=TÜRKTRUST Bilgi İletişim ve Bilişim Güvenliği Hizmetleri A.Ş., CN=TÜRKTRUST Elektronik Sertifika Hizmet Sağlayıcısı H6
8ECDE6884F3D87B1125BA31AC3FCB13D7016DE7F57CC904FE1CB97C6AE98196E	C=US, O=Amazon, CN=Amazon Root CA 1
8F9ADB6D895DAB5ADF5C3D3FAB83927BE0FB64EF82485C62280D584E8BD55D22	C=SE, O=Swedish Social Insurance Agency, CN=Swedish Government Root Authority v3
8FE4FB0AF93A4D0D67DB0BEBB23E37C71BF325DCBCDD240EA04DAF58B47E1840	C=BM, O=QuoVadis Limited, CN=QuoVadis Root CA 2 G3
90F3E05396995FF20922C44592DB62D7845E1BF64AEF512CCA75BC669CAA2479	C=DE, O=D-Trust GmbH, CN=D-TRUST Root Class 3 CA 2007
91E2F5788D5810EBA7BA58737DE1548A8ECACD014598BC0B143E041B17052552	C=DE, O=T-Systems Enterprise Services GmbH, OU=T-Systems Trust Center, CN=T-TeleSec GlobalRoot Class 2
92A9D9833FE1944DB366E8BFAE7A95B6480C2D6C6C2A1BE65D4236B608FCA1BB	C=US, O=VeriSign, Inc., OU=VeriSign Trust Network, OU=(c) 1999 VeriSign, Inc. - For authorized use only, CN=VeriSign Class 2 Public Primary Certification Authority - G3
92BF5119ABECCAD0B1332DC4E1D05FBA75B5679044EE0CA26E931F744F2F33CF	C=SK, L=Bratislava, O=Disig a.s., CN=CA Disig
92D8092EE77BC9208F0897DC05271894E63EF27933AE537FB983EEF0EAE3EEC8	C=DK, O=TRUST2408, CN=TRUST2408 OCES Primary CA
93E65EC762F055DC718A332582C41A04430D72E3CB87E8B897B67516F0D1AA39	C=CN, O=UniTrust, CN=UCA Root
944E66AA967BD390952D22426BF1DFCD379A2C87A21B942FBCA79F41F0354AAC	C=US, O=Adobe Systems Incorporated, OU=Adobe Trust Services, CN=Adobe Root CA
958ABBAEFF760F4FBF66FF0F2C2708F4739B2C686127239A2C4EC87A68A984C8	C=CH, O=Swiss Government PKI, OU=www.pki.admin.ch, CN=Swiss Government Root CA III
960ADF0063E96356750C2965DD0A0867DA0B9CBD6E77714AEAFB2349AB393DA3	O=Cybertrust, Inc, CN=Cybertrust Global Root
96BCEC06264976F37460779ACF28C5A7CFE8A3C0AAE11A8FFCEE05C0BDDF08C6	C=US, O=Internet Security Research Group, CN=ISRG Root X1
978CD966F2FAA07BA7AA9500D9C02E9D77F2CDADA6AD6BA74AF4B91C66593C50	CN=TÜRKTRUST Elektronik Sertifika Hizmet Sağlayıcısı, C=TR, L=Ankara, O=TÜRKTRUST Bilgi İletişim ve Bilişim Güvenliği Hizmetleri A.Ş. (c) Aralık 2007
97F654859CBDE586FD90311E82EC7902C238CBA0D6E529564C9C88F44895EC50	C=ES, serialNumber=Q2863006I, O=CONSEJO GENERAL DE LA ABOGACIA, CN=ACA ROOT
997E15C5A4481A8598499753971EE2601D1047C3635AFF21AF4221A817FD2D96	C=DE, O=DATEV eG, CN=CA DATEV INT 02
9A114025197C5BB95D94E63D55CD43790847B646B23CDF11ADA4A00EFF15FB48	C=NO, O=Buypass AS-983163327, CN=Buypass Class 2 Root CA
9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113	CN=ACCVRAIZ1, OU=PKIACCV, O=ACCV, C=ES
9A73929A500F1A0BF49DCB046E8039169696557345E9F813F10FF9380DB22695	O=Digital Signature Trust Co., CN=DST Root CA X4
9ACFAB7E43C8D880D06B262A94DEEEE4B4659989C3D0CAF19BAF6405E41AB7DF	C=US, O=VeriSign, Inc., OU=VeriSign Trust Network, OU=(c) 2006 VeriSign, Inc. - For authorized use only, CN=VeriSign Class 3 Public Primary Certification Authority - G5
9B14E8F5F6EA167666E76DCD6BECC190861D5E8970B99A9470F0231236049704	C=ZA, O=LAWtrust, OU=LAW Trusted Third Party Services PTY Ltd., CN=LAWtrust Root Certification Authority 2048
9BEA11C976FE014764C1BE56A6F914B5A560317ABD9988393382E5161AA0493C	C=CN, O=UniTrust, CN=UCA Global G2 Root
9CEFB0CB7B74E642932532831E0DC8F4D68AD414261FC3F474B795E72A164E57	C=SE, O=Swedish Social Insurance Agency, CN=Swedish Government Root Authority v2
9D190B2E314566685BE8A889E27AA8C7D7AE1D8AADDBA3C1ECF9D24863CD34B9	C=US, O=Symantec Corporation, OU=Symantec Trust Network, CN=Symantec Class 1 Public Primary Certification Authority - G6
9D1E2FD34F91EC6F24FB3516FA854BCE5AFB2A6BB41FD151D362F10124CC171F	C=ES, O=StartCom CA, CN=StartCom Certification Authority G3
9F9744463BE13714754E1A3BECF98C08CC205E4AB32028F4E2830C4A1B2775B8	C=BE, CN=Belgium Root CA2
A002FF556C601863B08B9AA33A8E6666E97E72BBE552F66EB9F2395C68C7BC98	C=KR, O=KISA, OU=Korea Certification Authority Central, CN=KISA RootCA 4
A0234F3BC8527CA5628EEC81AD5D69895DA5680DC91D1CB8477F33F878B95B0B	C=US, O=GeoTrust Inc., CN=GeoTrust Universal CA 2
A040929A02CE53B4ACF4F2FFC6981CE4496F755E6D45FE0B2A692BCD52523F36	C=GR, L=Athens, O=Hellenic Academic and Research Institutions Cert. Authority, CN=Hellenic Academic and Research Institutions RootCA 2015
A0459B9F63B22559F5FA5D4C6DB3F9F72FF19342033578F073BF1D1B46CBB912	C=US, O=GeoTrust Inc., CN=GeoTrust Universal CA
A1339D33281A0B56E557D3D32B1CE7F9367EB094BD5FA72A7E5004C8DED7CAFE	C=PL, O=Krajowa Izba Rozliczeniowa S.A., CN=SZAFIR ROOT CA2
A1A86D04121EB87F027C66F53303C28E5739F943FC84B38AD6AF009035DD9457	C=DE, O=D-Trust GmbH, CN=D-TRUST Root CA 3 2013
A1B2DBEB64E706C6169E3C4118B23BAA09018A8427666D8BF0E28891EC051950	C=LU, O=LuxTrust s.a., CN=LuxTrust Global Root
A1F05CCB80C2D710EC7D479ABDCBB879E58D7EDB7149FE78A87884E3D0BAD0F9	C=CN, O=UniTrust, CN=UCA Global Root
A22DBA681E97376E2D397D728AAE3A9B6296B9FDBA60BC2E11F647F2C675FB37	C=JP, O=SECOM Trust Systems CO.,LTD., OU=Security Communication EV RootCA1
A31F093053BD12C1F5C3C6EFD498023FD2914D7758D05D698CE084B50626E0E5	C=ch, O=admin, OU=Services, OU=Certification Authorities, CN=Admin-Root-CA
A3CC68595DFE7E86D8AD1772A8B5284ADD54ACE3B8A798DF47BCCAFB1FDB84DF	C=US, O=WFA Hotspot 2.0, CN=Hotspot 2.0 Trust Root CA - 03
A3D7435A18C46B23B6A4F8929CD59050C9168B03A7FAD532626F297CAC5356E4	C=CH, O=The Federal Authorities of the Swiss Confederation, OU=Services, OU=Certification Authorities, CN=Swiss Government Root CA II
A4310D50AF18A6447190372A86AFAF8B951FFB431D837F1E5688B45971ED1557	C=US, O=thawte, Inc., OU=(c) 2007 thawte, Inc. - For authorized use only, CN=thawte Primary Root CA - G2
A45EDE3BBBF09C8AE15C72EFC07268D693A21C996FD51E67CA079460FD6D8873	C=BM, O=QuoVadis Limited, OU=Root Certification Authority, CN=QuoVadis Root Certification Authority
A53125188D2110AA964B02C7B7C6DA3203170894E5FB71FFFB6667D5E6810A36	C=US, O=GTE Corporation, OU=GTE CyberTrust Solutions, Inc., CN=GTE CyberTrust Global Root
A6C51E0DA5CA0A9309D2E4C0E40C2AF9107AAE8203857FE198E3E769E343085C	C=CO, O=Sociedad Cameral de Certificación Digital - Certicámara S.A., CN=AC Raíz Certicámara S.A.
A71272AEAAA3CFE8727F7FB39F0FB3D1E5426E9060B06EE6F13E9A3C5833CD43	C=US, O=Wells Fargo WellsSecure, OU=Wells Fargo Bank NA, CN=WellsSecure Public Root Certificate Authority
A73563E859CBCFA173CF3285DEBF2578EDE15D47A3BEE385861AB7A4FB6D7B6E	C=GR, O=Athens Exchange S.A., CN=ATHEX Root CA
A9C77AF1BCDFAA3739442B0B2734C68EAF2E9833F0D766FBCAA6F2AEB42DEC02	C=my, O=TM, OU=TM Applied Business Certification Authority, CN=TM Applied Business Root Certificate
AAD9CEED5AA6B1CEA28596A8E4E1ABED9386D6EBC9D4AAD9ACDE0FA36BA069D0	C=LV, O=VAS Latvijas Pasts - Vien.reg.Nr.40003052790, OU=Sertifikacijas pakalpojumi, CN=VAS Latvijas Pasts SSI(RCA)
AB7036365C7154AA29C2C29F5D4191163B162A2225011357D56D07FFA7BC1F72	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
AC1FAE74B4E97106092131F2E7F746B6734386742BDFD8423731AED14A4CE446	L=Internet, O=VeriSign, Inc., OU=VeriSign Commercial Software Publishers CA
AD016F958050E0E7E46FAE7DCC50197ED8E3FF0A4B262E5DDCDB3EDDDC7D6578	C=CZ, O=Česká pošta, s.p. [IČ 47114983], CN=PostSignum Root QCA 2
AD7539E5CDC985FA95244055A9202D63460EC921467D034CFDBE87EC6D00FEDC	C=US, O=Wells Fargo WellsSecure, OU=Wells Fargo Bank NA, CN=WellsSecure Public Root Certification Authority 01 G2
AE4457B40D9EDA96677B0D3C92D57B5177ABD7AC1037958356D1E094518BE5F2	CN=ComSign CA, O=ComSign, C=IL
AE92E90000541A9EBC101B70B6C33A62F5A53A55BA815E81D31ABDDF03507F5D	C=JP, O=Japan Certification Services, Inc., CN=SecureSign RootCA3
AF6D08EEF3CAC4E1584ABC63C8A9472AC529AF99F3F791319A43776063F58DCA	C=JP, O=Japan Certification Services, Inc., CN=SecureSign RootCA2
AF8B6762A1E528228161A95D5C559EE266278F75D79E830189A503506ABD6B4C	O=RSA Security Inc, OU=RSA Security 2048 V3
AFE80A97EA11159190E927E08EC2E60C59A40559483A3FEE838A85321B3AEAAD	C=IT, L=Milano, O=Actalis S.p.A./03358520967, CN=Actalis Authentication CA G1
B0877AEE2D39274DF831F66FDEEB7717557C258FC9EB55231A9F8A647A75433F	C=ES, O=IZENPE S.A. - CIF A-01337260-RMerc.Vitoria-Gasteiz T1055 F62 S8, L=Avda del Mediterraneo Etorbidea 3 - 01010 Vitoria-Gasteiz, CN=Izenpe.com, emailAddress=Info@izenpe.com
B0B1730ECBC7FF4505142C49F1295E6EDA6BCAED7E2C68C5BE91B5A11001F024	C=US, O=Apple Inc., OU=Apple Certification Authority, CN=Apple Root CA
B0BFD52BB0D7D9BD92BF5D4DC13DA255C02C542F378365EA893911F55E55F23C	C=TR, L=Ankara, O=E-Tuğra EBG Bilişim Teknolojileri ve Hizmetleri A.Ş., OU=E-Tugra Sertifikasyon Merkezi, CN=E-Tugra Certification Authority
B2F3C4216AF7AFF72462466DC13CD2810DB8EED853EABB9A063A608EFC18FBE8	C=SE, O=Carelink, CN=SITHS CA v3
B32396746453442F353E616292BB20BBAA5D23B546450FDB9C54B8386167D529	C=US, O=Symantec Corporation, OU=Symantec Trust Network, CN=Symantec Class 3 Public Primary Certification Authority - G6
B4410B73E2E6EACA47FBC42F8FA4018AF4381DC54CFAA84450461EED09454DE9	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com
B478B812250DF878635C2AA7EC7D155EAA625EE82916E2CD294361886CD1FBD4	C=US, O=GeoTrust Inc., OU=(c) 2008 GeoTrust Inc. - For authorized use only, CN=GeoTrust Primary Certification Authority - G3
B5BD2CB79CBD1907298D6BDF4842E516D8C78FA6FC96D25F71AF814E16CC245E	C=US, ST=Arizona, L=Scottsdale, O=Starfield Technologies, Inc., OU=http://certificates.starfieldtech.com/repository/, CN=Starfield Services Root Certificate Authority
B6191A50D0C3977F7DA99BCDAAC86A227DAEB9679EC70BA3B0C9D92271C170D3	C=DE, O=Deutsche Telekom AG, OU=T-TeleSec Trust Center, CN=Deutsche Telekom Root CA 2
B644D955FFF29B74E3B5687E908EE7C3C9197BA3336CC6328531F6C057D677FD	C=ES, ST=Barcelona, L=Barcelona (see current address at https://www.anf.es/address/), O=ANF Autoridad de Certificación, OU=ANF Clase 1 CA, serialNumber=G63287510, CN=ANF Server CA
B676F2EDDAE8775CD36CB0F63CD1D4603961F49E6265BA013A2F0307B6D0B804	C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Trusted Network CA 2
B7C36231706E81078C367CB896198F1E3208DD926949DD8F5709A410F75B6292	C=FR, O=OpenTrust, CN=OpenTrust Root CA G3
B9BEA7860A962EA3611DAB97AB6DA3E21C1068B97D55575ED0E11279C11C8932	C=FR, ST=France, L=Paris, O=PM/SGDN, OU=DCSSI, CN=IGC/A, emailAddress=igca@sgdn.pm.gouv.fr
BC104F15A48BE709DCA542A7E1D4B9DF6F054527E802EAA92D595444258AFE71	C=GR, O=Hellenic Academic and Research Institutions Cert. Authority, CN=Hellenic Academic and Research Institutions RootCA 2011
BD71FDF6DA97E4CF62D1647ADD2581B07D79ADF8397EB4ECBA9C5E8488821423	C=US, O=AffirmTrust, CN=AffirmTrust Premium ECC
BD81CE3B4F6591D11A67B5FC7A47FDEF25521BF9AA4E18B9E3DF2E34A7803BE8	C=GB, ST=Greater Manchester, L=Salford, O=Comodo CA Limited, CN=Secure Certificate Services
BE6C4DA2BBB9BA59B6F3939768374246C3C005993FA98F020D1DEDBED48A81D5	C=CH, O=SwissSign AG, CN=SwissSign Silver CA - G2
BEBCE57DCB85F60A93BFA5019EDB1A294BF6D81F82D9B4E71F502F0B15A1FC08	C=TW, O=Chunghwa Telecom Co., Ltd., CN=ePKI EV SSL Certification Authority - G1
BEC94911C2955676DB6C0A550986D76E3BA005667C442C9762B4FBB773DE228C	OU=GlobalSign ECC Root CA - R4, O=GlobalSign, CN=GlobalSign
BF08ED0447BDC26F9438A8079565C1E551559083938ACBEC98C20DDBCF63C155	C=ES, O=StartCom CA, CN=StartCom Certification Authority CS
BF0FEEFB9E3A581AD5F9E9DB7589985743D261085C4D314F6F5D7259AA421612	C=JP, O=Japan Certification Services, Inc., CN=SecureSign RootCA11
BFD88FE1101C41AE3E801BF8BE56350EE9BAD1A6B9BD515EDC5C6D5B8711AC44	C=TW, O=TAIWAN-CA, OU=Root CA, CN=TWCA Root Certification Authority
BFFF8FD04433487D6A8AA60C1A29767A9FC2BBB05E420F713A13B992891D3893	C=CN, O=GUANG DONG CERTIFICATE AUTHORITY CO.,LTD., CN=GDCA TrustAUTH R5 ROOT
C0A6F4DC63A24BFDCF54EF2A6A082A0A72DE35803E2FF5FF527AE5D87206DFD5	C=TW, O=Chunghwa Telecom Co., Ltd., OU=ePKI Root Certification Authority
C0C05A8D8DA55EAF27AA9B910B0A6EF0D8BBDED346928DB872E182C2073E9802	C=CZ, CN=I.CA - Qualified Certification Authority, 09/2009, O=První certifikační autorita, a.s., OU=I.CA - Accredited Provider of Certification Services
C1B12F480020336E5B04F520BC19C2E2E10AB42C9D9235F05CBEC33FFA4D4DEA	C=FR, O=Certplus, CN=Class 3 Primary CA
C1B48299ABA5208FE9630ACE55CA68A03EDA5A519C8802A0D3A673BE8F8E557D	C=GB, O=Trustis Limited, OU=Trustis FPS Root CA
