SHA-256(Certificate)	CA Name
6AE4F0B06B187A7FC2B5815D252B637629734AE64A409CCBB53B14A352563D61	C=US, O=GoDaddy.com, CN=GoDaddy Verified Mark Root CA - VMCR1
6AEA30BC02CA85AFCFEC2F65F60881893C926925FD0704BD8ADA3F0F6EDDB699	C=US, ST=Washington, L=Redmond, O=Microsoft Corporation, CN=Microsoft EV ECC Root Certificate Authority 2017
6AF177B41E97D40C9EA25203533E55C408632E9BD8A4809551001DFF2DC9479B	C=SK, L=Bratislava, O=Disig a.s., CN=CA Disig SMIME Root R4
6B6C1E01F590F5AFC5FCF85CD0B9396884048659FC2C6D1170D68B045216C3FD	C=ZA, ST=Western Cape, L=Durbanville, O=Thawte, OU=Thawte Certification, CN=Thawte Timestamping CA
6B9C91E5A6453375EF905D8F2A5369953065F471664F2E676E2013DF388C9B56	C=CN, O=TrustAsia Technologies, Inc., CN=TrustAsia CS ECC Root CA
6BAF50AE3467EFF3C35FEFDC76A02A97FAB6267723EDA91E99F1B3DC2B28F82E	C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=A-Trust-Qual-03, CN=A-Trust-Qual-03
6BF5533D0DDEAF023D58E401277C26442B1F1AF1A0F2DBBD9B2E3BA3A292FB23	C=NL, O=DigiNotar, CN=DigiNotar Root CA, emailAddress=info@diginotar.nl
6C689FC6B014A1FB0CDEB5A3996171C15E7286106028532E0210CEA8D9CD4E97	C=CN, O=UniTrust, CN=UniTrust Global TLS ECC Root CA R2
6CCFD302FC44BF4599329B9750878EA44E7E8566564BCBD586169762DD10C74E	C=AU, O=GOV, OU=DoD, OU=PKI, OU=CAs, CN=ADOCA02
6D0E47DFDE7CF48308CD4C6C1517DD1AF033DCC72BB0501C04268B03B58A9085	C=IT, O=Actalis S.p.A., CN=Actalis TLS Server RSA Root CA 2025
6D7074CD4393756AC303754DB83041ADF14DBCA9CA0729598BF1370906B271FA	C=CN, O=China Financial Certification Authority, CN=CFCA Global RSA ROOT
6DEA86A1E66620A040C3C5943CB215D2CA87FB6AC09B59707E29D2FACBD66B4E	C=ES, ST=Madrid, L=Madrid, O=IPS Certification Authority s.l. ipsCA, OU=ipsCA, CN=ipsCA Global CA Root, emailAddress=global01@ipsca.com
6E0C78011C5406D8A52E442C97E272E37722BEF47043C666CDA2F940F25744C1	C=TH, O=Electronic Transactions Development Agency, CN=Thailand National Root Certification Authority - G2
6E5E93AE867FD3E3E78304E054D1A6AEAED0295D58C0E3FC4C9FFE310A3488CC	C=us, O=U.S. Government, OU=FBCA, CN=Common Policy
6E6EB29F5EBA910AFFD462FC921D724E526805EFE908AEC45BD409B624E14C09	C=CN, O=China Financial Certification Authority, CN=CFCA Global RSA ROOT G2
6EA1DB6719D6041A06FC0898E5B3CF349A8FA8ECEE85EDB005965628F617F7C8	C=MO, O=Macao Post, CN=Macao Post eSignTrust Root Certification Authority (G02)
6EA54741D004667EED1B4816634AA3A79E6E4B96950F8279DAFC8D9BD8812137	C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN-USERFirst-Hardware
6EC6614E9A8EFD47D6318FFDFD0BF65B493A141F77C38D0B319BE1BBBC053DD2	C=CH, O=The Federal Authorities of the Swiss Confederation, OU=Services, OU=Certification Authorities, CN=Swiss Government Root CA I
6ED99F7D1B562E464A032C861DBB4137805377FA7F5683F0D4DA992B41306A6C	C=ZA, ST=Western Cape, L=Somerset West, O=South African Post Office Limited, OU=SAPO Trust Centre, CN=SAPO Class 4 Root CA, emailAddress=pkiadmin@trustcentre.co.za
6EF040E36483E5EE9EF3E09A840AC4CCBE3D2333E474A7A8488ECDAC6B7758D7	C=BR, O=ICP-Brasil, OU=Autoridade Certificadora Raiz Brasileira v10, CN=Autoridade Certificadora do SERPRO SSL
6EF914723F089D2ADAFF98D470A3651CCF1768E559FBDCC0FAAA640AA12E5753	O=Microsoft Trust Network, OU=Microsoft Corporation, OU=Microsoft Time Stamping Service Root, OU=Copyright (c) 1997 Microsoft Corp.
6F4E2464D216A1E0B558BB204259B4A545AEB948957AA3EAF11B2F4DE1AFEF10	C=CN, O=UniTrust, CN=UniTrust Global SMIME ECC Root CA R2
6FA7CCE308F5AC3439C9B0D89B76DCAD699EF250258CE86243955DE3286F0D86	C=US, L=New York, O=Ackaia Corporation, OU=www.ackaia.com/trustid, CN=Ackaia Root CA
6FDB3F76C8B801A75338D8A50A7C02879F6198B57E594D318D3832900FEDCD79	C=KR, O=KISA, OU=Korea Certification Authority Central, CN=KISA RootCA 1
6FFF78E400A70C11011CD85977C459FB5AF96A3DF0540820D0F4B8607875E58F	C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN-USERFirst-Object
70B922BFDA0E3F4A342E4EE22D579AE598D071CC5EC9C30F123680340388AEA5	C=TW, O=Government Root Certification Authority
7286CE249FE9E32BD4752257C17CD8F6991A9C1E6F1A3CC73304ED023E6AE4EB	C=PL, O=Telekomunikacja Polska S.A., OU=Signet Certification Authority, CN=Signet Root CA
732FF5BC473C33EFAAD9B187FB459A732FFBEEA59DF0FDFB8E2FB5DEF4032AFE	C=TR, O=Elektronik Bilgi Guvenligi A.S., CN=E-GUVEN Kok Elektronik Sertifika Hizmet Saglayicisi S2
7353B6D6C2D6DA4247773F3F07D075DECB5134212BEAD0928EF1F46115260941	C=US, O=DigiCert, Inc., CN=DigiCert CS RSA4096 Root G5
739710C5245E33EC8A243A1B20048FC9D5F4528599213845C164D004B8B667F9	C=ES, O=DIRECCION GENERAL DE LA POLICIA, OU=DNIE, CN=AC RAIZ DNIE
73D0CC0F9AA1F84E8F80C04324F182952FCC5CA2454D639D41F314F5461C21DA	C=JP, O=SECOM Trust Systems Co., Ltd., CN=SECOM TLS RSA Root CA 2023
744B1147B4A9A69C32785E9E37C3323241EF29F63E76F1603D6761A783D8A0FE	C=PA, ST=Panama, L=Panama City, O=TrustCor Systems S. de R.L., OU=TrustCor Certificate Authority, CN=TrustCor ECA-1
7468E730E9BAA3A847B45FF0FE8FA49632A273CE1F12159AE1CBE09A2FA52005	C=US, O=Apple Inc., CN=Apple Public Email RSA Root CA 1
74CB3A4EA791AFB0A2D1A0B13301B3BEE0E50AD5C79A1A6F2C663E6F4EE7A484	C=si, O=state-institutions, OU=sigov-ca
75C9D4361CB96E993ABD9620CF043BE9407A4633F202F0F4C0E17851CC6089CD	C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=A-Trust-Qual-02, CN=A-Trust-Qual-02
75D2CE75979CF2A43B172C9F89F733DDA2136031DB4BBF3698B053714C077155	C=IN, O=eMudhra Technologies Limited, CN=emSign Root TSA CA - G3
7600295EEFE85B9E1FD624DB76062AAAAE59818A54D2774CD4C0B2C01131E1B3	C=TW, O=Government Root Certification Authority
76634F73389BDFC9232E345A369DF484563203F0B4F8A5A76E5911991C2CF14F	C=CN, O=BEIJING CERTIFICATE AUTHORITY, CN=BJCA Global Root CA7 G2
767C955A76412C89AF688E90A1C70F556CFD6B6025DBEA10416D7EB6831F8C40	C=US, O=Digital Signature Trust, OU=DST ACES, CN=DST ACES CA X6
76D23E7375016320E08601D5ABC5D933AD836D46F0C544F8096D3B56759517EB	C=US, L=New York, O=Ackaia Corporation, OU=www.ackaia.com/trustid, CN=Ackaia Root CA
76EF4762E573206006CBC338B17CA4BC200574A11928D90C3EF31C5E803E6C6F	C=DE, ST=Hamburg, L=Hamburg, O=TC TrustCenter for Security in Data Networks GmbH, OU=TC TrustCenter Class 3 CA, emailAddress=certificate@trustcenter.de
7707BB2BE9F7CE057060B8308C3BC087B56529B3638EAF5B2A8049C8E15ED720	C=LT, OU=RCSC, O=VI Registru centras- i.k. 124110246, CN=RCSC RootCA
771535D43D4633BD307EB7B8A3966B5DF00707C088089920080C1AE6D3CB0F68	C=NL, O=QuoVadis Trustlink B.V., CN=QuoVadis Signing ECC P384 Root G4
77407312C63A153D5BC00B4E51759CDFDAC237DC2A33B67946E98E9BFA680AE3	C=US, O=America Online Inc., CN=America Online Root Certification Authority 1
77A03F69E4F3955589ACACA06F6773A0D98D16DEA05C6D94EE3EF6FB2BEB7605	C=CZ, CN=I.CA - Standard root certificate, O=Prvni certifikacni autorita a.s.
77E04C9A751C73F23E2A1336112EC8D5153D382A152FED89D7532C3102771F3C	L=Alvaro Obregon, ST=Distrito Federal, C=MX, postalCode=01030, street=Insurgentes Sur 1940, CN=Autoridad Certificadora Raiz de la Secretaria de Economia, OU=Direccion General de Normatividad Mercantil, O=Secretaria de Economia, emailAddress=acrse@economia.gob.mx
7803A2389C92335D92119305FBDA99D6F90F0E84B628934F69D2AB9ACC8568BE	C=US, O=VeriSign, Inc., OU=Class 2 Public Primary Certification Authority
781D64DFA77B00F2C006700B1FDA86BF68B865A603C7A656F92E90C042CA2873	C=SG, O=Netrust Certificate Authority 1, OU=Netrust CA1
7831D95A47D42508CD5C9E6264F9096BAC19F04EB9B7C8BDD35FFFC71C189617	C=US, O=Entrust, Inc., CN=Entrust Verified Mark Root Certification Authority - VMCR1
78833A783BB2986C254B9370D3C20E5EBA8FA7840CBF63FE17297A0B0119685E	C=DE, O=Atos, CN=Atos TrustedRoot Root CA RSA G2 2020
78A656344F947E9CC0F734D9053D32F6742086B6B9CD2CAE4FAE1A2E4EFDE048	C=DE, O=Deutsche Telekom Security GmbH, CN=Telekom Security SMIME RSA Root 2023
7908B40314C138100B518D0735807FFBFCF8518A0095337105BA386B153DD927	C=FI, O=Sonera, CN=Sonera Class2 CA
793CBF4559B9FDE38AB22DF16869F69881AE14C4B0139AC788A78A1AFCCA02FB	C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=A-Trust-nQual-03, CN=A-Trust-nQual-03
794E774638CE7B3CF05EBC8967CF47315316C351DC26387476E0C099C2ED47CC	C=GR, O=Hellenic Academic and Research Institutions CA, CN=HARICA Code Signing ECC Root CA 2021
797E51F883E855D021E5C770566692999407895593235DEF52A011F716F8B6BF	C=US, O=VeriSign, Inc., OU=Class 3 Public Primary Certification Authority - G2, OU=(c) 1998 VeriSign, Inc. - For authorized use only, OU=VeriSign Trust Network
79CD55455296ADFB55CDF0DBE9176985A0B503C544276C5A9305F2EC9B66693A	C=ES, ST=VALENCIA, L=BURJASSOT, O=ISTEC, organizationIdentifier=VATES-A40573396, CN=ACCV ROOT ECC TLS 2024
7A422EC237B4DA7D326C232278F6DBE329B0C9ED5A56AAFCC110A8BC83ED0A96	C=HU, L=Budapest, O=Microsec Ltd., CN=e-Szigno SMIME Root CA 2024
7AF6EA9F753A1E709BD64D0BEB867C11E8C295A56E24A6E0471459DCCDAA1558	C=CH, O=SwissSign AG, CN=SwissSign Gold Root CA - G3
7AFC9D01A62F03A2DE9637936D4AFE68090D2DE18D03F29C88CFB0B1BA63587F	CN=Developer ID Certification Authority, OU=Apple Certification Authority, O=Apple Inc., C=US
7B06AE19E4085CB0B1A24BE8677BCD6CF40A93E5B660500021D6E38243EB6EC4	C=AT, O=A-Trust GmbH, CN=a-sign-Root-SMIME-01
7B1A15D7E5E130C579E68FCA189257F837B5C188F1B2B2A791E967CC88CC6528	C=us, ST=Utah, L=Salt Lake City, O=Digital Signature Trust Co., OU=DSTCA X1, CN=DST RootCA X1, emailAddress=ca@digsigtrust.com
7B1F8D8EFF5D7349FEDB7EAE89C29AACC41704F1503AE3C8C2EBA10225D0F568	C=AT, O=A-Trust, OU=A-Trust-nQual-01, CN=A-Trust-nQual-01
7B9D553E1C92CB6E8803E137F4F287D4363757F5D44B37D52F9FCA22FB97DF86	C=BE, O=GlobalSign nv-sa, CN=GlobalSign Code Signing Root R45
7BA2E6514976AF28A6001CDA8EADE532F7A1AAAF25E4731DF8A04DB00E7801CA	C=US, O=IdenTrust, CN=IdenTrust Commercial Root Timestamp ECC CA 2
7C1CA551312EA02EF1D63A4F5654D03FD04F6F327C8E2E03521A22697AB79843	emailAddress=info@gse.com.co, CN=Autoridad Raiz GSE, OU=PKI, O=GSE, C=CO
7D2BF3489EBC9AD3448B8B0827715A3CBFE3D523E3B56A9B5FC1D2A2DA2F20FE	C=ES, O=Colegio de Registradores de la Propiedad y Mercantiles de España, OU=Certificado Propio, CN=Registradores de España - CA Raíz
7D3B465A6014E526C0AFFCEE2127D2311727AD811C26842D006AF37306CC80BD	C=US, O=America Online Inc., CN=America Online Root Certification Authority 2
7D8CE822222B90C0B14342C7A8145D1F24351F4D1A1FE0EDFD312EE73FB00149	C=FR, O=Certplus, CN=Class 1 Primary CA
7DD78D5F4F13459A83DFF9ABBBA62EDBAF6F2D102BF257FD712F4D9F2746ED8D	C=IN, O=eMudhra Technologies Limited, CN=emSign Root TLS CA - G3
7E76260AE69A55D3F060B0FD18B2A8C01443C87B60791030C9FA0B0585101A38	C=GB, O=Sectigo Limited, CN=Sectigo Public Code Signing Root R46
7EF55518DE6350C3CC618A9837CBAD65DDB6EEF652F79DA71C69F6B8919D3A12	C=IT, O=Actalis S.p.A., CN=Actalis Code Signing ECC Root CA 2025
7F12CD5F7E5E290EC7D85179D5B72C20A5BE7508FFDB5BF81AB9684A7FC9F667	C=HU, ST=Hungary, L=Budapest, O=NetLock Halozatbiztonsagi Kft., OU=Tanusitvanykiadok, CN=NetLock Kozjegyzoi (Class A) Tanusitvanykiado
8095210805DB4BBC355E4428D8FD6EC2CDE3AB5FB97A9942988EB8F4DCD06016	C=SE, O=AddTrust AB, OU=AddTrust TTP Network, CN=AddTrust Qualified CA Root
80AC91FA891C79723A61ABC77F86E19905A92DA27E51695CA0C0B66C1C039BF2	C=NL, O=QuoVadis Trustlink B.V., CN=QuoVadis Client RSA 4096 Root G4
814934F610FBF7B8579DCA297D3EBB3F667F4958E18CDCA75848DE0E4C9CCF7F	C=HU, L=Budapest, O=Microsec Ltd., CN=e-Szigno ECC TSA Root CA 2024
8177D1A82BA501AFDD1E9483AD7DA912EE1E9FCB2A5A061FA3C479FA804CE6BA	C=ES, O=Agencia Notarial de Certificacion S.L. Unipersonal - CIF B83395988, CN=ANCERT Certificados CGN
81C2568503EB3BE5EEC366653960E6D1BE9448915E4605B793FBEB34CCB2470F	C=DE, O=DATEV eG, CN=CA DATEV BT 02
82BD5D851ACF7F6E1BA7BFCBC53030D0E7BC3C21DF772D858CAB41D199BDF595	C=PT, O=DigitalSign Certificadora Digital, CN=DIGITALSIGN GLOBAL ROOT RSA CA
82D42DB3D657F1944E65C192B1DD58DB8DF8417B89165B045F5C6A70C5F8939E	C=TR, O=Elektronik Bilgi Guvenligi A.S., CN=E-GUVEN Kok Elektronik Sertifika Hizmet Saglayicisi S3
8327BC8C9D69947B3DE3C27511537267F59C21B9FA7B613FAFBCCD53B7024000	O=Cisco Systems, CN=Cisco Root CA 2048
838373BE974F0B2E2ED04A7085DCE00378C209F95FC3691C3D7B5E7CD85A1D9D	C=US, O=Apple Inc., CN=Apple Public TLS RSA Root CA 2
83CE3C1229688A593D485F81973C0F9195431EDA37CC5E36430E79C7A888638B	C=US, O=VeriSign, Inc., OU=Class 3 Public Primary Certification Authority - G2, OU=(c) 1998 VeriSign, Inc. - For authorized use only, OU=VeriSign Trust Network
83FDDB2FD9DAE3B21EEBD33CF46251D746F0D6102B683150DD7B98AD8E4BB9F8	C=NL, O=QuoVadis Trustlink B.V., CN=QuoVadis SMIME ECC P384 Root G4
843C2B01DF6A1FDBAF54F7F640F41187F1818A5E429EB457EF627014AF2F5AD6	C=MY, O=MSC Trustgate.com Sdn. Bhd., CN=Trustgate ECC ID Root CA
844B0FFE9BAAEA2FC14397C0C4D2677B5FAE54AEDE1BA061AF94F73DDDAB4E6C	C=CH, O=Swisskey AG, OU=008510000000500000192, OU=Public CA Services, L=Zuerich, CN=Swisskey Root CA
85E0DFAE3E55A843195F8B08C8349050E4689372F6E133AD0D199AF96E95CC08	C=BR, O=Certisign Certificadora Digital Ltda., OU=Certisign Autoridade Certificadora AC1S
85FB2F91DD12275A0145B636534F84024AD68B69B8EE88684FF711375805B348	C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, OU=http://www.usertrust.com, CN=UTN - DATACorp SGC
8688E58F4C7A945FADCE7F62BFEF521B82DA7DC38BFDB0163478A5FE42E57870	C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=A-Trust-nQual-03, CN=A-Trust-nQual-03
86AB5A6571D3329ABCD2E4E637668BA89C731EC293B6CBA60F716340A091CEAE	C=US, O=Equifax Secure Inc., CN=Equifax Secure Global eBusiness CA-1
87755CFE88BDB0D1099DCDED3EAE114BA976E664B3248EE3DC649E357F17E8A7	C=US, O=Microsoft Corporation, CN=Microsoft TLS ECC Root G2
87C678BFB8B25F38F7E97B336956BBCF144BBACAA53647E61A2325BC1055316B	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com
87C715480F2C14A94161D8DF13D670A41B5D8049AD013668D2AAFE27EEC1C545	C=US, O=Apple Inc., CN=Apple Public TLS ECC Root CA 2
88497F01602F3154246AE28C4D5AEF10F1D87EBB76626F4AE0B7F95BA7968799	C=ES, O=Agencia Catalana de Certificacio (NIF Q-0801176-I), OU=Serveis Publics de Certificacio, OU=Vegeu https://www.catcert.net/verarrel (c)03, OU=Jerarquia Entitats de Certificacio Catalanes, CN=EC-ACC
8854E81F9C6B47E438BBAE17E41F8BE4E68589AFD31A48BEE3F203F6DD3DA517	C=CN, O=UniTrust, CN=UniTrust Global Code Signing ECC Root CA R2
885DE64C340E3EA70658F01E1145F957FCDA27AABEEA1AB9FAA9FDB0102D4077	DC=com, DC=microsoft, CN=Microsoft Root Certificate Authority
8918FD0DE9BD3242FD9D6649EDF0E11B03F938F1E966FA393DBE8CD9442C1D0D	C=MY, O=Pos Digicert Sdn. Bhd., OU=457608-K, CN=Pos Digicert Class 2 Root CA G4
894CE6DDB012CB3F736954668DE63F436080E95F17B7A81BD924EB21BEE9E440	C=SI, O=ACNLB
894EBC0B23DA2A50C0186B7F8F25EF1F6B2935AF32A94584EF80AAF877A3A06E	C=US, O=U.S. Government, OU=FPKI, CN=Federal Common Policy CA
89BACB86809F7A1B62097F0D81E26F8CA82261672F04B43D8799D5EB061D2EF8	C=PL, O=Asseco Data Systems S.A., CN=Certum Document Signing ECC Root CA
8A5E4881D42F7475E8EC3726FCD5E51884AA04DAA9FA7ADAC8CD26452CF885D4	C=US, O=Symantec Corporation, CN=Symantec Enterprise Mobile Root for Microsoft
8ABFC40FAEAF13CBC8BB67B61C8D097A321CD2FEE047C54256927E0F8BFEADFD	C=IN, O=eMudhra Technologies Limited, CN=emSign Root Client Auth CA - G1
8B0F0FAA2C00FE0532A8A54E7BC5FD139C1922C4F10F0B16E10FB8BE1A634964	C=BE, O=GlobalSign nv-sa, CN=GlobalSign Client Authentication Root E45
8B3FDB151AF759C566143E07C950EDE4F9E8C7CF808453D33BCB78E52A400AF9	C=SI, O=Halcom, CN=Halcom Root CA
8B45DA1C06F791EB0CABF26BE588F5FB23165C2E614BF885562D0DCE50B29B02	C=CN, O=WoSign CA Limited, CN=CA WoSign ECC Root
8BA1BD9C88EFB3947E60EBE21137F81DF7F09994CEF27F097055018B8194C634	C=DE, O=DATEV eG, CN=CA DATEV INT 03
8C4EDFD04348F322969E7E29A4CD4DCA004655061C16E1B076422EF342AD630E	C=ES, O=Generalitat Valenciana, OU=PKIGVA, CN=Root CA Generalitat Valenciana
8C7209279AC04E275E16D07FD3B775E80154B5968046E31F52DD25766324E9A7	C=SE, O=AddTrust AB, OU=AddTrust TTP Network, CN=AddTrust Class 1 CA Root
8D722F81A9C113C0791DF136A2966DB26C950A971DB46B4199F4EA54B78BFB9F	C=US, O=thawte, Inc., OU=Certification Services Division, OU=(c) 2006 thawte, Inc. - For authorized use only, CN=thawte Primary Root CA
8DA084FCF99CE07722F89B3205939806FA5CB811E1C813F6A108C7D336B3408E	C=DE, O=TC TrustCenter GmbH, OU=TC TrustCenter Class 3 CA, CN=TC TrustCenter Class 3 CA II
8DA75F1327217C88060FD2529EFF2816E50B0C74541EA4EA3DFCEE66A71EFE09	C=DE, O=D-Trust GmbH, CN=D-TRUST Root Class 2 CA 2007
8DBB5A7C06C20EF62DD912A36740992FF6E1E8583D42EDE257C3AFFD7C769399	C=DE, ST=Hamburg, L=Hamburg, O=TC TrustCenter for Security in Data Networks GmbH, OU=TC TrustCenter Class 4 CA, emailAddress=certificate@trustcenter.de
8DE78655E1BE7F7847800B93F694D21D368CC06E033E7FAB04BB5EB99DA6B700	C=TR, L=Ankara, O=TÜRKTRUST Bilgi İletişim ve Bilişim Güvenliği Hizmetleri A.Ş., CN=TÜRKTRUST Elektronik Sertifika Hizmet Sağlayıcısı H6
8E136CE0E77C848F2D2910ABD4E3A764358BB1B7A4932202BC9B915732462D85	C=DE, O=Amazon, CN=Amazon ECDSA 384 Root EU M1
8E5B8BAEDC4D58BE0E301CCCB6ED173C08D7C77CE4350973389FF1AFA11D7A65	C=ES, O=IZENPE S.A., CN=ROOT CA QC IZENPE
8E8C6EBF77DC73DB3E38E93F4803E62B6B5933BEB51EE4152F68D7AA14426B31	C=HU, L=Budapest, O=Microsec Ltd., CN=Microsec e-Szigno Root CA 2009, emailAddress=info@e-szigno.hu
8F1ECDAF29BCD56EDDD6B5D56A07FCAC2B74D4BCD179179144A0365C27DCF14B	CN=SG TRUST SERVICES RACINE, OU=0002 43525289500022, O=SG TRUST SERVICES, C=FR
8F62D7736F99DBD33EE00E10C7E329339C988A5B47EF25F408293CF2426B4D44	C=US, O=Digital Signature Trust Co., OU=DSTCA E2
8F6371D8CC5AA7CA149667A98B5496398951E4319F7AFBCC6A660D673E438D0B	C=GB, O=Sectigo Limited, CN=Sectigo Public Code Signing Root E46
8F6F14912642679E15C8CCBAAAD9BE33156C7F76B42A87E49A67529F2E218A93	C=US, O=Apple Inc., CN=Apple Public Email ECC Root CA 2
8F9D1B7698886782A599B48510651C66A1AA0C5CA3192097BDC68534154BD30D	C=US, O=SSL Corporation, CN=SSL.com VMC RSA Root CA 2024
8F9E2751DCD574E9BA90E744EA92581FD0AF640AE86AC1CE2198C90F96B44823	C=DE, ST=Hamburg, L=Hamburg, O=TC TrustCenter for Security in Data Networks GmbH, OU=TC TrustCenter Class 2 CA, emailAddress=certificate@trustcenter.de
8FDD298D1C93B22BFC42AAB1C3A15F0D01832CA0A1AEF28D5680F06E6C7FD4EF	C=KR, O=KISA, OU=Korea Certification Authority Central, CN=KISA RootCA 3
90370D3EFA88BF58C30105BA25104A358460A7FA52DFC2011DF233A0F417912A	C=US, O=DigiCert, Inc., CN=DigiCert SMIME RSA4096 Root G5
90711D905CFF3C773A7320B5188A960C8A7D9E5966FA73284D64A4BF3E2FDA48	C=CN, O=UniTrust, CN=UniTrust Global Time Stamping ECC Root CA R2
90F3E05396995FF20922C44592DB62D7845E1BF64AEF512CCA75BC669CAA2479	C=DE, O=D-Trust GmbH, CN=D-TRUST Root Class 3 CA 2007
9111240747E1F652F66D1F712A11F698963B491702E312F7513DA3D0FC1E5A28	C=PA, ST=Panama, L=Panama City, O=TrustCor Systems S. de R.L., OU=TrustCor Certificate Authority, CN=TrustCor RootCert CA-2
92966E8344D2FB3A280EB8604D8140774CE1A057C582BEBC834D0302E859BC43	C=US, ST=UT, L=Salt Lake City, O=The USERTRUST Network, CN=USERTrust Legacy Secure Server CA
92A9D9833FE1944DB366E8BFAE7A95B6480C2D6C6C2A1BE65D4236B608FCA1BB	C=US, O=VeriSign, Inc., OU=VeriSign Trust Network, OU=(c) 1999 VeriSign, Inc. - For authorized use only, CN=VeriSign Class 2 Public Primary Certification Authority - G3
92BF5119ABECCAD0B1332DC4E1D05FBA75B5679044EE0CA26E931F744F2F33CF	C=SK, L=Bratislava, O=Disig a.s., CN=CA Disig
92C4DB06C42A130D663574D7741B7F93C806FD6714DCE890E84B568FAE86E64C	C=ZA, ST=Gauteng, L=Johannesburg, O=TrustFactory(Pty)Ltd, OU=TrustFactory PKI Operations, CN=TrustFactory Client Root Certificate Authority
92D8092EE77BC9208F0897DC05271894E63EF27933AE537FB983EEF0EAE3EEC8	C=DK, O=TRUST2408, CN=TRUST2408 OCES Primary CA
92F0D139DC223E4C6AF7FC101637F642B9534F07C326860EADD7A65BD4DAF8A3	C=HU, L=Budapest, O=NETLOCK Kft., CN=NETLOCK Root CA RSA4096
937EF8F12276B3C7A3F58E345D09A6EFF01F862F8D2794441CD84D511825FA0C	C=US, O=Entrust, Inc., CN=Entrust P384 EV TLS Root CA - 2022
93E65EC762F055DC718A332582C41A04430D72E3CB87E8B897B67516F0D1AA39	C=CN, O=UniTrust, CN=UCA Root
94E7B0985F419C3AA8C5EE4260E10EEBFDEDB55DB8F15DB48D61470F252949A0	C=US, O=Federal Aviation Administration, CN=FAA_IDMS_ROOT_CA_R1
956057517FF3BB35049342288C1C9DCE852DACA652B465E9747253B5F93B1F5E	C=KR, O=KISA, OU=ROOTCA, CN=CertRSA01
958ABBAEFF760F4FBF66FF0F2C2708F4739B2C686127239A2C4EC87A68A984C8	C=CH, O=Swiss Government PKI, OU=www.pki.admin.ch, CN=Swiss Government Root CA III
960ADF0063E96356750C2965DD0A0867DA0B9CBD6E77714AEAFB2349AB393DA3	O=Cybertrust, Inc, CN=Cybertrust Global Root
97366DA00BAF6730A84D1A8CBA5BAD7961C46BCE707E09241CC9C4C7E3C64F10	C=US, O=Starfield Technologies, CN=Starfield TLS Root CA - R1
978CD966F2FAA07BA7AA9500D9C02E9D77F2CDADA6AD6BA74AF4B91C66593C50	CN=TÜRKTRUST Elektronik Sertifika Hizmet Sağlayıcısı, C=TR, L=Ankara, O=TÜRKTRUST Bilgi İletişim ve Bilişim Güvenliği Hizmetleri A.Ş. (c) Aralık 2007
97DEE8339708B8A340208EE9830110BF41A27905B996BC75FC0B746B9EE08BDA	C=BD, O=Office of the CCA, OU=Root CA, CN=Root CA Bangladesh 2020
97F654859CBDE586FD90311E82EC7902C238CBA0D6E529564C9C88F44895EC50	C=ES, serialNumber=Q2863006I, O=CONSEJO GENERAL DE LA ABOGACIA, CN=ACA ROOT
983D826BA9C87F653FF9E8384C5413E1D59ACF19DDC9C98CECAE5FDEA2AC229C	C=US, O=IdenTrust, CN=IdenTrust Commercial Root TLS ECC CA 2
997E15C5A4481A8598499753971EE2601D1047C3635AFF21AF4221A817FD2D96	C=DE, O=DATEV eG, CN=CA DATEV INT 02
9A12C392BFE57891A0C545309D4D9FD567E480CB613D6342278B195C79A7931F	C=CH, O=SwissSign AG, CN=SwissSign RSA SMIME Root CA 2022 - 1
9A3FD3176798E842DDCB12C262F11CFACCA70A8B84C6EA6FDA30842A95A94CD8	C=IN, O=India PKI, CN=CCA India 2022
9ACFAB7E43C8D880D06B262A94DEEEE4B4659989C3D0CAF19BAF6405E41AB7DF	C=US, O=VeriSign, Inc., OU=VeriSign Trust Network, OU=(c) 2006 VeriSign, Inc. - For authorized use only, CN=VeriSign Class 3 Public Primary Certification Authority - G5
9B14E8F5F6EA167666E76DCD6BECC190861D5E8970B99A9470F0231236049704	C=ZA, O=LAWtrust, OU=LAW Trusted Third Party Services PTY Ltd., CN=LAWtrust Root Certification Authority 2048
9B1A0250B76DB2087FBF53FFE9914CEFD8FB1003C7DC7B58448E75CF55ACE9CB	C=US, O=Apple Inc., CN=Apple Public Email RSA Root CA 2
9B3D0F84F9E2BF5386CD193C827E98008D2DCEF2FA2C55977428D0473A685387	CN=Sudan National Root CA1, OU=Root CA, O=National Authority for Digital Certification, C=SD
