SHA-256(Certificate)	CA Name
604D32D036895AED3BFEFAEB727C009EC0F2B3CDFA42A1C71730E6A72C3BE9D4	C=PT, O=MULTICERT - Serviços de Certificação Electrónica S.A., CN=MULTICERT Root Certification Authority 01
608142DA5C675DD47C1AA3A26EE329E24E81D5FF3B94017BC1C1A0C37DB4C1A0	C=ZA, ST=Gauteng, L=Johannesburg, O=TrustFactory(Pty)Ltd, OU=TrustFactory PKI Operations, CN=TrustFactory SSL Root Certificate Authority
62DD0BE9B9F50A163EA0F8E75C053B1ECA57EA55C8688F647C6881F2C8357B95	C=CH, O=SwissSign AG, CN=SwissSign Gold CA - G2
632D80BB096D209677D1734E5B35EA9D3019B9C44F8FCB2640C879039AC94EE8	C=TW, O=TAIWAN-CA, OU=Root CA, CN=TWCA Root Certification Authority
63343ABFB89A6A03EBB57E9B3F5FA7BE7C4F5C756F3017B3A8C488C3653E9179	CN=Apple Root CA - G3, OU=Apple Certification Authority, O=Apple Inc., C=US
65353833CF234C79562164F90849C0D104DBABF8EE41064D83E8CBE03BA1C5A5	C=SG, O=Netrust Pte Ltd, OU=Netrust Certificate Authority, CN=Netrust Root CA 2
657CFE2FA73FAA38462571F332A2363A46FCE7020951710702CDFBB6EEDA3305	C=RO, O=CERTSIGN SA, OU=certSIGN ROOT CA G2
6639D13CAB85DF1AD9A23C443B3A60901E2B138D456FA71183578108884EC6BF	C=CA, ST=Ontario, L=Toronto, O=Echoworx Corporation, OU=Certification Services, CN=Echoworx Root CA2
668C83947DA63B724BECE1743C31A0E6AED0DB8EC5B31BE377BB784F91B6716F	C=NL, O=Staat der Nederlanden, CN=Staat der Nederlanden Root CA - G2
687FA451382278FFF0C8B11F8D43D576671C6EB2BCEAB413FB83D965D06D2FF2	C=SE, O=AddTrust AB, OU=AddTrust External TTP Network, CN=AddTrust External CA Root
68AD50909B04363C605EF13581A939FF2C96372E3F12325B0A6861E1D59F6603	C=US, O=Verizon Business, OU=OmniRoot, CN=Verizon Global Root CA
69729B8E15A86EFC177A57AFB7171DFC64ADD28C2FCA8CF1507E34453CCB1470	C=US, O=Internet Security Research Group, CN=ISRG Root X2
69DDD7EA90BB57C93E135DC85EA6FCD5480B603239BDC454FC758B2A26CF7F79	C=US, O=VeriSign, Inc., OU=VeriSign Trust Network, OU=(c) 2007 VeriSign, Inc. - For authorized use only, CN=VeriSign Class 3 Public Primary Certification Authority - G4
69FAC9BD55FB0AC78D53BBEE5CF1D597989FD0AAAB20A25151BDF1733EE7D122	C=US, O=VISA, OU=Visa International Service Association, CN=Visa eCommerce Root
6B328085625318AA50D173C98D8BDA09D57E27413D114CF787A0F5D06C030CF6	C=PL, O=Asseco Data Systems S.A., OU=Certum Certification Authority, CN=Certum EC-384 CA
6B9C08E86EB0F767CFAD65CD98B62149E5494A67F5845E7BD1ED019F27B86BD6	C=CH, O=WISeKey, OU=OISTE Foundation Endorsed, CN=OISTE WISeKey Global Root GB CA
6BAF50AE3467EFF3C35FEFDC76A02A97FAB6267723EDA91E99F1B3DC2B28F82E	C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=A-Trust-Qual-03, CN=A-Trust-Qual-03
6C61DAC3A2DEF031506BE036D2A6FE401994FBD13DF9C8D466599274C446EC98	C=HU, L=Budapest, O=NetLock Kft., OU=Tanúsítványkiadók (Certification Services), CN=NetLock Arany (Class Gold) Főtanúsítvány
6CC05041E6445E74696C4CFBC9F80F543B7EABBB44B4CE6F787C6A9971C42F17	C=FR, O=Certplus, CN=Certplus Root CA G2
6CCFD302FC44BF4599329B9750878EA44E7E8566564BCBD586169762DD10C74E	C=AU, O=GOV, OU=DoD, OU=PKI, OU=CAs, CN=ADOCA02
6DC47172E01CBCB0BF62580D895FE2B8AC9AD4F873801E0C10B9C837D21EB177	O=Entrust.net, OU=www.entrust.net/CPS_2048 incorp. by ref. (limits liab.), OU=(c) 1999 Entrust.net Limited, CN=Entrust.net Certification Authority (2048)
6E0BFF069A26994C15DE2C4888CC54AF84882E5495B7FBF66BE9CCFFEC7489F6	C=BR, O=ICP-Brasil, OU=Instituto Nacional de Tecnologia da Informacao - ITI, CN=Autoridade Certificadora Raiz Brasileira v10
6EC6614E9A8EFD47D6318FFDFD0BF65B493A141F77C38D0B319BE1BBBC053DD2	C=CH, O=The Federal Authorities of the Swiss Confederation, OU=Services, OU=Certification Authorities, CN=Swiss Government Root CA I
6FDB3F76C8B801A75338D8A50A7C02879F6198B57E594D318D3832900FEDCD79	C=KR, O=KISA, OU=Korea Certification Authority Central, CN=KISA RootCA 1
70A73F7F376B60074248904534B11482D5BF0E698ECC498DF52577EBF2E93B9A	C=US, O=AffirmTrust, CN=AffirmTrust Premium
70B922BFDA0E3F4A342E4EE22D579AE598D071CC5EC9C30F123680340388AEA5	C=TW, O=Government Root Certification Authority
71A1A38FF485137002DD5CD780B3873DDE146723EE28080ECF3738C7C4FEB1AE	C=CN, O=Global Digital Cybersecurity Authority Co., Ltd., CN=数安时代 R5 根 CA
71CCA5391F9E794B04802530B363E121DA8A3043BB26662FEA4DCA7FC951A4BD	C=US, O=Google Trust Services LLC, CN=GTS Root R4
7286CE249FE9E32BD4752257C17CD8F6991A9C1E6F1A3CC73304ED023E6AE4EB	C=PL, O=Telekomunikacja Polska S.A., OU=Signet Certification Authority, CN=Signet Root CA
739710C5245E33EC8A243A1B20048FC9D5F4528599213845C164D004B8B667F9	C=ES, O=DIRECCION GENERAL DE LA POLICIA, OU=DNIE, CN=AC RAIZ DNIE
73C176434F1BC6D5ADF45B0E76E727287C8DE57616C1E6E6141A2B2CBC7D8E4C	C=US, O=Entrust, Inc., OU=www.entrust.net/CPS is incorporated by reference, OU=(c) 2006 Entrust, Inc., CN=Entrust Root Certification Authority
7431E5F4C3C1CE4690774F0B61E05440883BA9A01ED00BA6ABD7806ED3B118CF	C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert High Assurance EV Root CA
74CB3A4EA791AFB0A2D1A0B13301B3BEE0E50AD5C79A1A6F2C663E6F4EE7A484	C=si, O=state-institutions, OU=sigov-ca
7600295EEFE85B9E1FD624DB76062AAAAE59818A54D2774CD4C0B2C01131E1B3	C=TW, O=Government Root Certification Authority
7707BB2BE9F7CE057060B8308C3BC087B56529B3638EAF5B2A8049C8E15ED720	C=LT, OU=RCSC, O=VI Registru centras- i.k. 124110246, CN=RCSC RootCA
77B82CD8644C4305F7ACC5CB156B45675004033D51C60C6202A8E0C33467D3A0	C=US, O=Certainly, CN=Certainly Root R1
77E04C9A751C73F23E2A1336112EC8D5153D382A152FED89D7532C3102771F3C	L=Alvaro Obregon, ST=Distrito Federal, C=MX, postalCode=01030, street=Insurgentes Sur 1940, CN=Autoridad Certificadora Raiz de la Secretaria de Economia, OU=Direccion General de Normatividad Mercantil, O=Secretaria de Economia, emailAddress=acrse@economia.gob.mx
7908B40314C138100B518D0735807FFBFCF8518A0095337105BA386B153DD927	C=FI, O=Sonera, CN=Sonera Class2 CA
7A77C6C61EEEB9AA65C4EA410D65D895B26A81123283009DB104B48DE80B2479	C=US, ST=MN, L=Minneapolis, O=Open Access Technology International Inc, CN=OATI WebCARES Root CA
7AF6EA9F753A1E709BD64D0BEB867C11E8C295A56E24A6E0471459DCCDAA1558	C=CH, O=SwissSign AG, CN=SwissSign Gold Root CA - G3
7BB647A62AEEAC88BF257AA522D01FFEA395E0AB45C73F93F65654EC38F25A06	C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication Root R46
7D05EBB682339F8C9451EE094EEBFEFA7953A114EDB2F44949452FAB7D2FC185	C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Assured ID Root G2
7D2BF3489EBC9AD3448B8B0827715A3CBFE3D523E3B56A9B5FC1D2A2DA2F20FE	C=ES, O=Colegio de Registradores de la Propiedad y Mercantiles de España, OU=Certificado Propio, CN=Registradores de España - CA Raíz
7D8CE822222B90C0B14342C7A8145D1F24351F4D1A1FE0EDFD312EE73FB00149	C=FR, O=Certplus, CN=Class 1 Primary CA
7E37CB8B4C47090CAB36551BA6F45DB840680FBA166A952DB100717F43053FC2	C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Assured ID Root G3
7F12CD5F7E5E290EC7D85179D5B72C20A5BE7508FFDB5BF81AB9684A7FC9F667	C=HU, ST=Hungary, L=Budapest, O=NetLock Halozatbiztonsagi Kft., OU=Tanusitvanykiadok, CN=NetLock Kozjegyzoi (Class A) Tanusitvanykiado
8177D1A82BA501AFDD1E9483AD7DA912EE1E9FCB2A5A061FA3C479FA804CE6BA	C=ES, O=Agencia Notarial de Certificacion S.L. Unipersonal - CIF B83395988, CN=ANCERT Certificados CGN
81A9088EA59FB364C548A6F85559099B6F0405EFBF18E5324EC9F457BA00112F	CN=Atos TrustedRoot Root CA RSA TLS 2021, O=Atos, C=DE
8327BC8C9D69947B3DE3C27511537267F59C21B9FA7B613FAFBCCD53B7024000	O=Cisco Systems, CN=Cisco Root CA 2048
83CE3C1229688A593D485F81973C0F9195431EDA37CC5E36430E79C7A888638B	C=US, O=VeriSign, Inc., OU=Class 3 Public Primary Certification Authority - G2, OU=(c) 1998 VeriSign, Inc. - For authorized use only, OU=VeriSign Trust Network
847DF6A78497943F27FC72EB93F9A637320A02B561D0A91B09E87A7807ED7C61	C=US, ST=Washington, L=Redmond, O=Microsoft Corporation, CN=Microsoft Root Certificate Authority 2011
8560F91C3624DABA9570B5FEA0DBE36FF11A8323BE9486854FB3F34A5571198D	C=CH, O=WISeKey, OU=OISTE Foundation Endorsed, CN=OISTE WISeKey Global Root GC CA
85666A562EE0BE5CE925C1D8890A6F76A87EC16D4D7D5F29EA7419CF20123B69	C=US, ST=Texas, L=Houston, O=SSL Corporation, CN=SSL.com Root Certification Authority RSA
85A0DD7DD720ADB7FF05F83D542B209DC7FF4528F7D677B18389FEA5E5C49E86	C=BM, O=QuoVadis Limited, CN=QuoVadis Root CA 2
8688E58F4C7A945FADCE7F62BFEF521B82DA7DC38BFDB0163478A5FE42E57870	C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=A-Trust-nQual-03, CN=A-Trust-nQual-03
86A1ECBA089C4A8D3BBE2734C612BA341D813E043CF9E8A862CD5C57A36BBE6B	C=IN, OU=emSign PKI, O=eMudhra Technologies Limited, CN=emSign ECC Root CA - G3
86D8219C7E2B6009E37EB14356268489B81379E076E8F372E3DDE8C162A34134	C=GB, ST=London, O=Google UK Ltd., OU=Certificate Transparency, CN=Merge Delay Monitor Root
873F4685FA7F563625252E6D36BCD7F16FC24951F264E47E1B954F4908CDCA13	C=TR, L=Ankara, O=E-Tugra EBG A.S., OU=E-Tugra Trust Center, CN=E-Tugra Global Root CA ECC v3
88497F01602F3154246AE28C4D5AEF10F1D87EBB76626F4AE0B7F95BA7968799	C=ES, O=Agencia Catalana de Certificacio (NIF Q-0801176-I), OU=Serveis Publics de Certificacio, OU=Vegeu https://www.catcert.net/verarrel (c)03, OU=Jerarquia Entitats de Certificacio Catalanes, CN=EC-ACC
885DE64C340E3EA70658F01E1145F957FCDA27AABEEA1AB9FAA9FDB0102D4077	DC=com, DC=microsoft, CN=Microsoft Root Certificate Authority
88EF81DE202EB018452E43F864725CEA5FBD1FC2D9D205730709C5D8B8690F46	C=BM, O=QuoVadis Limited, CN=QuoVadis Root CA 3 G3
88F438DCF8FFD1FA8F429115FFE5F82AE1E06E0C70C375FAAD717B34A49E7265	C=KR, O=NAVER BUSINESS PLATFORM Corp., CN=NAVER Global Root Certification Authority
894CE6DDB012CB3F736954668DE63F436080E95F17B7A81BD924EB21BEE9E440	C=SI, O=ACNLB
8A71DE6559336F426C26E53880D00D88A18DA4C6A91F0DCB6194E206C5C96387	C=CN, O=iTrusChina Co.,Ltd., CN=vTrus Root CA
8A866FD1B276B57E578E921C65828A2BED58E9F2F288054134B7F1F4BFC9CC74	C=BM, O=QuoVadis Limited, CN=QuoVadis Root CA 1 G3
8AC552AD577E37AD2C6808D72AA331D6A96B4B3FEBFF34CE9BC0578E08055EC3	C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=A-Trust-Root-07, CN=A-Trust-Root-07
8B3FDB151AF759C566143E07C950EDE4F9E8C7CF808453D33BCB78E52A400AF9	C=SI, O=Halcom, CN=Halcom Root CA
8B45DA1C06F791EB0CABF26BE588F5FB23165C2E614BF885562D0DCE50B29B02	C=CN, O=WoSign CA Limited, CN=CA WoSign ECC Root
8C4EDFD04348F322969E7E29A4CD4DCA004655061C16E1B076422EF342AD630E	C=ES, O=Generalitat Valenciana, OU=PKIGVA, CN=Root CA Generalitat Valenciana
8D25CD97229DBF70356BDA4EB3CC734031E24CF00FAFCFD32DC76EB5841C7EA8	C=US, O=Google Trust Services LLC, CN=GTS Root R2
8D722F81A9C113C0791DF136A2966DB26C950A971DB46B4199F4EA54B78BFB9F	C=US, O=thawte, Inc., OU=Certification Services Division, OU=(c) 2006 thawte, Inc. - For authorized use only, CN=thawte Primary Root CA
8DA75F1327217C88060FD2529EFF2816E50B0C74541EA4EA3DFCEE66A71EFE09	C=DE, O=D-Trust GmbH, CN=D-TRUST Root Class 2 CA 2007
8DD4B5373CB0DE36769C12339280D82746B3AA6CD426E797A31BABE4279CF00B	C=GR, O=Hellenic Academic and Research Institutions CA, CN=HARICA Client ECC Root CA 2021
8ECDE6884F3D87B1125BA31AC3FCB13D7016DE7F57CC904FE1CB97C6AE98196E	C=US, O=Amazon, CN=Amazon Root CA 1
8F9ADB6D895DAB5ADF5C3D3FAB83927BE0FB64EF82485C62280D584E8BD55D22	C=SE, O=Swedish Social Insurance Agency, CN=Swedish Government Root Authority v3
8FAF7D2E2CB4709BB8E0B33666BF75A5DD45B5DE480F8EA8D4BFE6BEBC17F2ED	C=US, O=SSL Corporation, CN=SSL.com TLS RSA Root CA 2022
8FE4FB0AF93A4D0D67DB0BEBB23E37C71BF325DCBCDD240EA04DAF58B47E1840	C=BM, O=QuoVadis Limited, CN=QuoVadis Root CA 2 G3
90F3E05396995FF20922C44592DB62D7845E1BF64AEF512CCA75BC669CAA2479	C=DE, O=D-Trust GmbH, CN=D-TRUST Root Class 3 CA 2007
91E2F5788D5810EBA7BA58737DE1548A8ECACD014598BC0B143E041B17052552	C=DE, O=T-Systems Enterprise Services GmbH, OU=T-Systems Trust Center, CN=T-TeleSec GlobalRoot Class 2
92A9D9833FE1944DB366E8BFAE7A95B6480C2D6C6C2A1BE65D4236B608FCA1BB	C=US, O=VeriSign, Inc., OU=VeriSign Trust Network, OU=(c) 1999 VeriSign, Inc. - For authorized use only, CN=VeriSign Class 2 Public Primary Certification Authority - G3
92BF5119ABECCAD0B1332DC4E1D05FBA75B5679044EE0CA26E931F744F2F33CF	C=SK, L=Bratislava, O=Disig a.s., CN=CA Disig
92D8092EE77BC9208F0897DC05271894E63EF27933AE537FB983EEF0EAE3EEC8	C=DK, O=TRUST2408, CN=TRUST2408 OCES Primary CA
93E65EC762F055DC718A332582C41A04430D72E3CB87E8B897B67516F0D1AA39	C=CN, O=UniTrust, CN=UCA Root
945BBC825EA554F489D1FD51A73DDF2EA624AC7019A05205225C22A78CCFA8B4	C=US, ST=Illinois, L=Chicago, O=Trustwave Holdings, Inc., CN=Trustwave Global ECC P256 Certification Authority
958ABBAEFF760F4FBF66FF0F2C2708F4739B2C686127239A2C4EC87A68A984C8	C=CH, O=Swiss Government PKI, OU=www.pki.admin.ch, CN=Swiss Government Root CA III
960ADF0063E96356750C2965DD0A0867DA0B9CBD6E77714AEAFB2349AB393DA3	O=Cybertrust, Inc, CN=Cybertrust Global Root
96BCEC06264976F37460779ACF28C5A7CFE8A3C0AAE11A8FFCEE05C0BDDF08C6	C=US, O=Internet Security Research Group, CN=ISRG Root X1
97552015F5DDFC3C8788C006944555408894450084F100867086BC1A2BB58DC8	C=US, ST=Illinois, L=Chicago, O=Trustwave Holdings, Inc., CN=Trustwave Global Certification Authority
97F654859CBDE586FD90311E82EC7902C238CBA0D6E529564C9C88F44895EC50	C=ES, serialNumber=Q2863006I, O=CONSEJO GENERAL DE LA ABOGACIA, CN=ACA ROOT
9A114025197C5BB95D94E63D55CD43790847B646B23CDF11ADA4A00EFF15FB48	C=NO, O=Buypass AS-983163327, CN=Buypass Class 2 Root CA
9A296A5182D1D451A2E37F439B74DAAFA267523329F90F9A0D2007C334E23C9A	C=AT, O=e-commerce monitoring GmbH, CN=GLOBALTRUST 2020
9A6EC012E1A7DA9DBE34194D478AD7C0DB1822FB071DF12981496ED104384113	CN=ACCVRAIZ1, OU=PKIACCV, O=ACCV, C=ES
9ACFAB7E43C8D880D06B262A94DEEEE4B4659989C3D0CAF19BAF6405E41AB7DF	C=US, O=VeriSign, Inc., OU=VeriSign Trust Network, OU=(c) 2006 VeriSign, Inc. - For authorized use only, CN=VeriSign Class 3 Public Primary Certification Authority - G5
9BEA11C976FE014764C1BE56A6F914B5A560317ABD9988393382E5161AA0493C	C=CN, O=UniTrust, CN=UCA Global G2 Root
9CEFB0CB7B74E642932532831E0DC8F4D68AD414261FC3F474B795E72A164E57	C=SE, O=Swedish Social Insurance Agency, CN=Swedish Government Root Authority v2
9D190B2E314566685BE8A889E27AA8C7D7AE1D8AADDBA3C1ECF9D24863CD34B9	C=US, O=Symantec Corporation, OU=Symantec Trust Network, CN=Symantec Class 1 Public Primary Certification Authority - G6
9F9744463BE13714754E1A3BECF98C08CC205E4AB32028F4E2830C4A1B2775B8	C=BE, CN=Belgium Root CA2
A0234F3BC8527CA5628EEC81AD5D69895DA5680DC91D1CB8477F33F878B95B0B	C=US, O=GeoTrust Inc., CN=GeoTrust Universal CA 2
A040929A02CE53B4ACF4F2FFC6981CE4496F755E6D45FE0B2A692BCD52523F36	C=GR, L=Athens, O=Hellenic Academic and Research Institutions Cert. Authority, CN=Hellenic Academic and Research Institutions RootCA 2015
A0459B9F63B22559F5FA5D4C6DB3F9F72FF19342033578F073BF1D1B46CBB912	C=US, O=GeoTrust Inc., CN=GeoTrust Universal CA
A1339D33281A0B56E557D3D32B1CE7F9367EB094BD5FA72A7E5004C8DED7CAFE	C=PL, O=Krajowa Izba Rozliczeniowa S.A., CN=SZAFIR ROOT CA2
A1A86D04121EB87F027C66F53303C28E5739F943FC84B38AD6AF009035DD9457	C=DE, O=D-Trust GmbH, CN=D-TRUST Root CA 3 2013
A1B2DBEB64E706C6169E3C4118B23BAA09018A8427666D8BF0E28891EC051950	C=LU, O=LuxTrust s.a., CN=LuxTrust Global Root
A1F05CCB80C2D710EC7D479ABDCBB879E58D7EDB7149FE78A87884E3D0BAD0F9	C=CN, O=UniTrust, CN=UCA Global Root
A22DBA681E97376E2D397D728AAE3A9B6296B9FDBA60BC2E11F647F2C675FB37	C=JP, O=SECOM Trust Systems CO.,LTD., OU=Security Communication EV RootCA1
A31F093053BD12C1F5C3C6EFD498023FD2914D7758D05D698CE084B50626E0E5	C=ch, O=admin, OU=Services, OU=Certification Authorities, CN=Admin-Root-CA
A3CC68595DFE7E86D8AD1772A8B5284ADD54ACE3B8A798DF47BCCAFB1FDB84DF	C=US, O=WFA Hotspot 2.0, CN=Hotspot 2.0 Trust Root CA - 03
A3D7435A18C46B23B6A4F8929CD59050C9168B03A7FAD532626F297CAC5356E4	C=CH, O=The Federal Authorities of the Swiss Confederation, OU=Services, OU=Certification Authorities, CN=Swiss Government Root CA II
A4310D50AF18A6447190372A86AFAF8B951FFB431D837F1E5688B45971ED1557	C=US, O=thawte, Inc., OU=(c) 2007 thawte, Inc. - For authorized use only, CN=thawte Primary Root CA - G2
A45EDE3BBBF09C8AE15C72EFC07268D693A21C996FD51E67CA079460FD6D8873	C=BM, O=QuoVadis Limited, OU=Root Certification Authority, CN=QuoVadis Root Certification Authority
A53125188D2110AA964B02C7B7C6DA3203170894E5FB71FFFB6667D5E6810A36	C=US, O=GTE Corporation, OU=GTE CyberTrust Solutions, Inc., CN=GTE CyberTrust Global Root
A73563E859CBCFA173CF3285DEBF2578EDE15D47A3BEE385861AB7A4FB6D7B6E	C=GR, O=Athens Exchange S.A., CN=ATHEX Root CA
A9C77AF1BCDFAA3739442B0B2734C68EAF2E9833F0D766FBCAA6F2AEB42DEC02	C=my, O=TM, OU=TM Applied Business Certification Authority, CN=TM Applied Business Root Certificate
AAD9CEED5AA6B1CEA28596A8E4E1ABED9386D6EBC9D4AAD9ACDE0FA36BA069D0	C=LV, O=VAS Latvijas Pasts - Vien.reg.Nr.40003052790, OU=Sertifikacijas pakalpojumi, CN=VAS Latvijas Pasts SSI(RCA)
AB7036365C7154AA29C2C29F5D4191163B162A2225011357D56D07FFA7BC1F72	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Premium Server CA, emailAddress=premium-server@thawte.com
AC7F7862E685C7A7D9826A58EA32D183D4893FCC8F8FD6D900C9769A987E77F0	C=CZ, organizationIdentifier=NTRCZ-47114983, O=Česká pošta, s.p., CN=PostSignum Root QCA 4
AD016F958050E0E7E46FAE7DCC50197ED8E3FF0A4B262E5DDCDB3EDDDC7D6578	C=CZ, O=Česká pošta, s.p. [IČ 47114983], CN=PostSignum Root QCA 2
AE4457B40D9EDA96677B0D3C92D57B5177ABD7AC1037958356D1E094518BE5F2	CN=ComSign CA, O=ComSign, C=IL
AFE80A97EA11159190E927E08EC2E60C59A40559483A3FEE838A85321B3AEAAD	C=IT, L=Milano, O=Actalis S.p.A./03358520967, CN=Actalis Authentication CA G1
B085D70B964F191A73E4AF0D54AE7A0E07AAFDAF9B71DD0862138AB7325A24A2	OU=GlobalSign ECC Root CA - R4, O=GlobalSign, CN=GlobalSign
B0877AEE2D39274DF831F66FDEEB7717557C258FC9EB55231A9F8A647A75433F	C=ES, O=IZENPE S.A. - CIF A-01337260-RMerc.Vitoria-Gasteiz T1055 F62 S8, L=Avda del Mediterraneo Etorbidea 3 - 01010 Vitoria-Gasteiz, CN=Izenpe.com, emailAddress=Info@izenpe.com
B0B1730ECBC7FF4505142C49F1295E6EDA6BCAED7E2C68C5BE91B5A11001F024	C=US, O=Apple Inc., OU=Apple Certification Authority, CN=Apple Root CA
B0BFD52BB0D7D9BD92BF5D4DC13DA255C02C542F378365EA893911F55E55F23C	C=TR, L=Ankara, O=E-Tuğra EBG Bilişim Teknolojileri ve Hizmetleri A.Ş., OU=E-Tugra Sertifikasyon Merkezi, CN=E-Tugra Certification Authority
B2F3C4216AF7AFF72462466DC13CD2810DB8EED853EABB9A063A608EFC18FBE8	C=SE, O=Carelink, CN=SITHS CA v3
B2FAE53E14CCD7AB9212064701AE279C1D8988FACB775FA8A008914E663988A8	CN=Atos TrustedRoot Root CA ECC TLS 2021, O=Atos, C=DE
B32396746453442F353E616292BB20BBAA5D23B546450FDB9C54B8386167D529	C=US, O=Symantec Corporation, OU=Symantec Trust Network, CN=Symantec Class 3 Public Primary Certification Authority - G6
B4410B73E2E6EACA47FBC42F8FA4018AF4381DC54CFAA84450461EED09454DE9	C=ZA, ST=Western Cape, L=Cape Town, O=Thawte Consulting cc, OU=Certification Services Division, CN=Thawte Server CA, emailAddress=server-certs@thawte.com
B4585F22E4AC756A4E8612A1361C5D9D031A93FD84FEBB778FA3068B0FC42DC2	C=US, O=Certainly, CN=Certainly Root E1
B478B812250DF878635C2AA7EC7D155EAA625EE82916E2CD294361886CD1FBD4	C=US, O=GeoTrust Inc., OU=(c) 2008 GeoTrust Inc. - For authorized use only, CN=GeoTrust Primary Certification Authority - G3
B5BD2CB79CBD1907298D6BDF4842E516D8C78FA6FC96D25F71AF814E16CC245E	C=US, ST=Arizona, L=Scottsdale, O=Starfield Technologies, Inc., OU=http://certificates.starfieldtech.com/repository/, CN=Starfield Services Root Certificate Authority
B6191A50D0C3977F7DA99BCDAAC86A227DAEB9679EC70BA3B0C9D92271C170D3	C=DE, O=Deutsche Telekom AG, OU=T-TeleSec Trust Center, CN=Deutsche Telekom Root CA 2
B644D955FFF29B74E3B5687E908EE7C3C9197BA3336CC6328531F6C057D677FD	C=ES, ST=Barcelona, L=Barcelona (see current address at https://www.anf.es/address/), O=ANF Autoridad de Certificación, OU=ANF Clase 1 CA, serialNumber=G63287510, CN=ANF Server CA
B676F2EDDAE8775CD36CB0F63CD1D4603961F49E6265BA013A2F0307B6D0B804	C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Trusted Network CA 2
B7C36231706E81078C367CB896198F1E3208DD926949DD8F5709A410F75B6292	C=FR, O=OpenTrust, CN=OpenTrust Root CA G3
B9BEA7860A962EA3611DAB97AB6DA3E21C1068B97D55575ED0E11279C11C8932	C=FR, ST=France, L=Paris, O=PM/SGDN, OU=DCSSI, CN=IGC/A, emailAddress=igca@sgdn.pm.gouv.fr
BC104F15A48BE709DCA542A7E1D4B9DF6F054527E802EAA92D595444258AFE71	C=GR, O=Hellenic Academic and Research Institutions Cert. Authority, CN=Hellenic Academic and Research Institutions RootCA 2011
BC4D809B15189D78DB3E1D8CF4F9726A795DA1643CA5F1358E1DDB0EDC0D7EB3	C=US, OU=emSign PKI, O=eMudhra Inc, CN=emSign ECC Root CA - C3
BD71FDF6DA97E4CF62D1647ADD2581B07D79ADF8397EB4ECBA9C5E8488821423	C=US, O=AffirmTrust, CN=AffirmTrust Premium ECC
BE6C4DA2BBB9BA59B6F3939768374246C3C005993FA98F020D1DEDBED48A81D5	C=CH, O=SwissSign AG, CN=SwissSign Silver CA - G2
BEB00B30839B9BC32C32E4447905950641F26421B15ED089198B518AE2EA1B99	C=HU, L=Budapest, O=Microsec Ltd., organizationIdentifier=VATHU-23584497, CN=e-Szigno Root CA 2017
BEC94911C2955676DB6C0A550986D76E3BA005667C442C9762B4FBB773DE228C	OU=GlobalSign ECC Root CA - R4, O=GlobalSign, CN=GlobalSign
BF0FEEFB9E3A581AD5F9E9DB7589985743D261085C4D314F6F5D7259AA421612	C=JP, O=Japan Certification Services, Inc., CN=SecureSign RootCA11
BFD88FE1101C41AE3E801BF8BE56350EE9BAD1A6B9BD515EDC5C6D5B8711AC44	C=TW, O=TAIWAN-CA, OU=Root CA, CN=TWCA Root Certification Authority
BFFF8FD04433487D6A8AA60C1A29767A9FC2BBB05E420F713A13B992891D3893	C=CN, O=GUANG DONG CERTIFICATE AUTHORITY CO.,LTD., CN=GDCA TrustAUTH R5 ROOT
C0A6F4DC63A24BFDCF54EF2A6A082A0A72DE35803E2FF5FF527AE5D87206DFD5	C=TW, O=Chunghwa Telecom Co., Ltd., OU=ePKI Root Certification Authority
C1468CF2254E6004B24696ABA209D1A30BA6E2DFF68A9A4E32C6AB414F90C8D9	C=US, O=DigiCert, Inc., CN=DigiCert ECC P384 Root G5
C1727F3B673E6AE7F12F23D789A7BE38B918223EF6911C592DA1F583444A547E	C=GR, O=ATHENS STOCK EXCHANGE, CN=ATHEX Root CA G2
C1B12F480020336E5B04F520BC19C2E2E10AB42C9D9235F05CBEC33FFA4D4DEA	C=FR, O=Certplus, CN=Class 3 Primary CA
C1B48299ABA5208FE9630ACE55CA68A03EDA5A519C8802A0D3A673BE8F8E557D	C=GB, O=Trustis Limited, OU=Trustis FPS Root CA
C1D80CE474A51128B77E794A98AA2D62A0225DA3F419E5C7ED73DFBF660E7109	C=ES, ST=MADRID, L=MADRID, OU=see current address at www.camerfirma.com/address, OU=GLOBAL CHAMBERSIGN ROOT - 2016, serialNumber=A82743287, organizationIdentifier=VATES-A82743287, O=AC CAMERFIRMA S.A., CN=GLOBAL CHAMBERSIGN ROOT - 2016
